timestamp,title,price,original_price,shipping,item_url
2025-11-03 15:12:54,Samsung Galaxy S25+ PLUS SM-S936U1 256GB 512GB FACTORY UNLOCKED,$599.00,N/A,N/A,https://www.ebay.com/itm/127100653669?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 15:12:54,Apple iPhone 14 Pro Silver 256GB Good - Refurbished - Unlocked,$464.99,N/A,N/A,https://www.ebay.com/itm/127244140439?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 15:12:54,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cell-phones
2025-11-03 15:12:54,"Acer Nitro V 15.6"" Gaming Laptop NVIDIA RTX 4060 Core i9 - Certified Refurbished",$919.99,"$1,049.99",N/A,https://www.ebay.com/itm/267229769086?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-03 15:12:54,"Apple MacBook Pro 16"" 2023 M3 Max Silver Black 32GB 48GB RAM 1TB 2TB SSD - Good","$2,322.99",N/A,N/A,https://www.ebay.com/itm/167745573294?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-03 15:12:54,"Apple MacBook Pro 13"" 2022 M2 Space Gray Silver All Storage All RAM - Good",$629.99,N/A,N/A,https://www.ebay.com/itm/167280719887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-03 15:12:54,"Apple MacBook Pro 14"" 2021 M1 Max Space Gray Silver All Storage RAM - Very Good","$1,456.99",N/A,N/A,https://www.ebay.com/itm/156895786670?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-03 15:12:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/laptops-netbooks
2025-11-03 15:12:55,JBL JBLAUTH300BLKAM-Z Authentics 300 Portable Speaker - Certified Refurbished,$252.99,$449.95,N/A,https://www.ebay.com/itm/136340856650?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-03 15:12:55,"Westinghouse 32"" 720P HD Smart Roku TV WR32HT2212",$84.00,$169.99,N/A,https://www.ebay.com/itm/235022919530?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-03 15:12:55,"Hisense C2 4K Triple Laser Smart Mini Projector, Black - Certified Refurbished","$1,299.99","$1,999.99",N/A,https://www.ebay.com/itm/136565741666?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-03 15:12:55,TCL 2.1 Ch S-Class Soundbar w/ Wireless Subwoofer Dolby Atmos Black S55H,$99.00,$149.99,N/A,https://www.ebay.com/itm/235800980870?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-03 15:12:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/tv-video-home-audio
2025-11-03 15:12:55,DJI FPV Combo - Certified Refurbished,$719.10,"$1,299.00",N/A,https://www.ebay.com/itm/305259444032?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-03 15:12:55,DJI Mavic 3 Pro with DJI RC Triple-Camera Certified Refurbished,"$2,339.10",N/A,N/A,https://www.ebay.com/itm/306028198306?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-03 15:12:55,DJI Mini 4 Pro Fly More Vlogger Combo Drone with DJI RC - Certified Refurbished,"$1,399.00",N/A,N/A,https://www.ebay.com/itm/305806981195?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-03 15:12:55,DJI Mini 2 Drone Fly More Vlogger Combo - Certified Refurbished,$449.00,$529.00,N/A,https://www.ebay.com/itm/305262583072?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-03 15:12:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cameras-photo
2025-11-03 15:12:55,"Microsoft Xbox Wireless Controller For Xbox Series X / S, Xbox One & Windows PC",$43.49,$70.00,N/A,https://www.ebay.com/itm/275287871839?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-03 15:12:55,"Logitech - PRO X 2 LIGHTSPEED Wireless Gaming Headset for PC, PS5, PS4,",$119.99,$279.99,N/A,https://www.ebay.com/itm/167017920229?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-03 15:12:55,Pokemon Shining Pearl - Nintendo Switch,$39.99,$59.99,N/A,https://www.ebay.com/itm/406288206525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-03 15:12:55,College Football 26 - Sony PlayStation 5 PS5 Physical In Box,$38.45,$70.00,N/A,https://www.ebay.com/itm/277349335990?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-03 15:12:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/video-games-consoles
2025-11-03 15:12:55,Apple iPad Pro 13-inch 7th gen M4 Chip 512GB WiFi - Black or Silver - Good,$919.86,"$1,699.85",N/A,https://www.ebay.com/itm/187028223989?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-03 15:12:55,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - VERY GOOD - 1 YEAR WARRANTY",$229.86,$659.85,N/A,https://www.ebay.com/itm/175242586112?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-03 15:12:55,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi + 4G - Very Good - 1 YEAR WARRANTY",$248.26,$689.85,N/A,https://www.ebay.com/itm/175245221135?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-03 15:12:55,"Apple iPad Air 10.9"" 4th Gen 2020, 64GB, Wi-Fi - GOOD - 1 YEAR WARRANTY",$220.66,$649.85,N/A,https://www.ebay.com/itm/203915852886?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-03 15:12:56,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/ipads-tablets-ereaders
2025-11-03 15:12:56,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$149.99,$299.99,N/A,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-03 15:12:56,Skullcandy Push Active True Wireless Earbuds-Black/Orange(Certified Refurbished),$30.93,$79.99,N/A,https://www.ebay.com/itm/265551837873?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-03 15:12:56,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,N/A,N/A,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-03 15:12:56,Apple AirPods 3rd Gen Genuine Replacement Right or Left or Charging Case,$34.49,N/A,N/A,https://www.ebay.com/itm/126693283302?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-03 15:12:56,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/phone-cases-accessories
2025-11-03 15:12:56,"WD 6TB Blue PC Desktop SATA Hard Drive, 5400 RPM, 256MB Cache, CMR - WD60EZAX",$124.99,$144.99,N/A,https://www.ebay.com/itm/296603002336?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-03 15:12:56,"SanDisk Professional 144TB G-RAID SHUTTLE 8, External HDD - SDPH48H-144T-NBAAB","$4,999.99","$5,399.99",N/A,https://www.ebay.com/itm/297197494405?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-03 15:12:56,WD 28TB My Book Duo Desktop RAID Hard Drive HDD - WDBFBE0280JBK-NESN,$699.99,$789.99,N/A,https://www.ebay.com/itm/296118852230?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-03 15:12:56,WD 20TB WD Gold Enterprise Class SATA HDD Internal Hard Drive HDD - WD202KRYZ,$379.99,$419.99,N/A,https://www.ebay.com/itm/297401321463?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-03 15:12:56,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/memory-drives-storage
2025-11-03 15:12:56,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,N/A,N/A,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-03 15:12:56,Apple 1st Gen AirPods Pro Genuine Replacement Right or Left or Charging Case,$37.99,N/A,N/A,https://www.ebay.com/itm/133684947904?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-03 15:12:56,"Apple AirPods Pro 2nd Gen - Left, Right, or Case - Models 2699/2698/2700 GRADE B",$25.99,N/A,N/A,https://www.ebay.com/itm/375618346806?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-03 15:12:56,Soundcore Liberty 4 SE True Wireless Earbuds Heart Rate Sensor Noise Cancelling,$59.99,$149.99,N/A,https://www.ebay.com/itm/385693088002?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-03 15:12:56,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/headphones-portable-audio
2025-11-03 15:12:56,"DNP 4x6"" Print Pack for DS-40 Dye Sub Printer, 800 Glossy Prints",$126.00,N/A,N/A,https://www.ebay.com/itm/373661270561?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-03 15:12:56,"HP OfficeJet Pro 9125e AIO Printer 2.7” Color Touchscreen Print, Scan, Copy, Fax",$159.99,$409.99,N/A,https://www.ebay.com/itm/376283831429?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-03 15:12:56,Canon imagePROGRAF Professional PRO 310 Black Wireless Inkjet Photo Printer,$971.00,"$1,099.00",N/A,https://www.ebay.com/itm/297147074911?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-03 15:12:56,Canon Maxify GX4020 Wireless Versatile MegaTank Compact All In One Color Printer,$539.00,N/A,N/A,https://www.ebay.com/itm/285917002255?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-03 15:12:57,N/A,N/A,N/A,N/A,https://www.ebay.com/itm/285167584950?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-03 15:12:57,"EcoFlow GLACIER Car Refrigerator Plug-in Battery, for Camping, Travel, Fishing",$169.00,$399.00,N/A,https://www.ebay.com/itm/145055179672?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-03 15:12:57,Rockville RockMat Pro 50 Sq Ft 3-in-1 Foam/Rubber/Aluminum Car Sound Deadener,$139.95,$269.99,N/A,https://www.ebay.com/itm/306154766099?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-03 15:12:57,Samsung Galaxy SmartTag2 (4-Pack) Bluetooth Tracker Pets Locator Brand New,$56.95,$99.99,N/A,https://www.ebay.com/itm/176970712336?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-03 15:12:57,"Rockville SS10P 10"" 800w Slim Under-Seat Active Powered Car/Truck Subwoofer Sub",$139.95,$279.99,N/A,https://www.ebay.com/itm/394440565973?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-03 15:12:57,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/vehicle-electronics-gps
2025-11-03 15:12:57,Canon EF 200mm f2.8 L II USM Lens #Q,$400.70,$430.86,N/A,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-03 15:12:57,Canon EOS R6 Mark II Mirrorless Digital Camera with RF 24-105mm f/4L IS USM Lens,"$3,099.95","$3,599.00",N/A,https://www.ebay.com/itm/325529586288?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-03 15:12:57,Fujifilm XF 16-80mm f/4 R OIS WR Lens,$549.95,$799.00,N/A,https://www.ebay.com/itm/326577238364?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-03 15:12:57,Canon RF 24-70mm f/2.8L IS USM Lens,"$2,099.95","$2,299.00",N/A,https://www.ebay.com/itm/324021848741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-03 15:12:57,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/lenses-filters
2025-11-03 15:12:57,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,N/A,N/A,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-03 15:12:57,Apple 1st Gen AirPods Pro Genuine Replacement Right or Left or Charging Case,$37.99,N/A,N/A,https://www.ebay.com/itm/133684947904?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-03 15:12:57,"Apple AirPods Pro 2nd Gen - Left, Right, or Case - Models 2699/2698/2700 GRADE B",$25.99,N/A,N/A,https://www.ebay.com/itm/375618346806?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-03 15:12:57,Soundcore Liberty 4 SE True Wireless Earbuds Heart Rate Sensor Noise Cancelling,$59.99,$149.99,N/A,https://www.ebay.com/itm/385693088002?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-03 15:12:57,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-consumer-electronics
2025-11-03 15:12:57,Vera Bradley Outlet Large Tech Sleeve,$23.70,$59.00,N/A,https://www.ebay.com/itm/365926632547?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-03 15:12:57,Vera Bradley Outlet Essential Cord Organizer,$19.50,$45.00,N/A,https://www.ebay.com/itm/365926632765?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-03 15:12:57,Vera Bradley Women's Outlet Ultralight Essential Cord Organizer NWT,$23.70,$59.00,N/A,https://www.ebay.com/itm/365930191727?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-03 15:12:57,Vera Bradley Women's Outlet Ultralight Laptop Workstation Crossbody Bag NWT,$41.70,$119.00,N/A,https://www.ebay.com/itm/365930191290?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-03 15:12:57,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/computer-accessories
2025-11-03 15:12:58,Apple iPhone 14 Pro A2650 (Fully Unlocked) 128GB Deep Purple (Excellent),$405.99,"$1,099.00",N/A,https://www.ebay.com/itm/286883274280?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-03 15:12:58,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$149.99,$299.99,N/A,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-03 15:12:58,Skullcandy Push Active True Wireless Earbuds-Black/Orange(Certified Refurbished),$30.93,$79.99,N/A,https://www.ebay.com/itm/265551837873?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-03 15:12:58,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,N/A,N/A,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-03 15:12:58,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-cell-phones-accessories
2025-11-03 15:12:58,Netgear Nighthawk M6 5G MR6110 WiFi 6 Mobile Router (AT&T) - Good,$135.99,N/A,N/A,https://www.ebay.com/itm/167687904091?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-03 15:12:58,Netgear Nighthawk M6 5G MR6110 WiFi 6 Mobile Router (AT&T) - Very Good,$145.99,N/A,N/A,https://www.ebay.com/itm/157213788089?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-03 15:12:58,Netgear Nighthawk M6 5G MR6110 WiFi 6 Mobile Router (AT&T) - Excellent,$150.99,N/A,N/A,https://www.ebay.com/itm/156642156787?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-03 15:12:58,Netgear Nighthawk M6 5G MR6110 WiFi 6 Mobile Router White (AT&T + Unlocked)-Good,$140.99,N/A,N/A,https://www.ebay.com/itm/157054508535?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-03 15:12:58,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-computer-accessories
2025-11-03 18:16:04,"HP EliteBook 845 G8 14"" FHD AMD Ryzen 7 Pro 5850U 16GB 256GB SSD W11P Webcam, SL",$279.00,$649.99,N/A,https://www.ebay.com/itm/167565097733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Apple iPhone 16e 128GB Unlocked Excellent Condition,$376.99,"$1,199.99",N/A,https://www.ebay.com/itm/357518005199?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,"Dell Touchscreen Chromebook 3100 11"" Celeron 1.1GHz/4GB/32GB P30T001 w/Warranty",$38.13,$160.00,N/A,https://www.ebay.com/itm/144965228566?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Apple iPhone SE 3RD GEN 64GB (2022) Fully Unlocked VERY GOOD Condition- UNLOCKED,$136.99,$147.99,N/A,https://www.ebay.com/itm/326282933769?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Google Pixel Watch GQF4C GPS 41MM Champagne Gold Good,$38.99,$399.99,N/A,https://www.ebay.com/itm/196893121498?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Google Pixel Watch GWT9R LTE 41MM Polished Silver Good,$38.99,$399.99,N/A,https://www.ebay.com/itm/186586410546?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,2020 Apple M1 MacBook Air 13 8GB/256GB SSD - (Silver) A2337 w/1 Year Warranty,$371.07,$999.00,N/A,https://www.ebay.com/itm/145655227460?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,"WD Ultrastar DC HC530 14TB SATA 6G 3.5"" 7200RPM Enterprise HDD - WUH721414ALE604",$179.99,$199.99,N/A,https://www.ebay.com/itm/155672990441?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Samsung Galaxy S24+ 256GB S926U Unlocked - Excellent,$418.99,$999.99,N/A,https://www.ebay.com/itm/256602372474?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Apple iPhone 12 Pro Max 128GB -Fully Unlocked - VERY GOOD Condition Unlocked,$339.99,$364.99,N/A,https://www.ebay.com/itm/225916599340?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:04,Samsung Galaxy S21 FE 5G SM-G990U 128GB Unlocked AT&T Verizon T-Mobile Very Good,$135.99,$799.99,N/A,https://www.ebay.com/itm/355617760422?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S22 S901 128GB Unlocked - Excellent,$163.95,"$1,199.99",N/A,https://www.ebay.com/itm/364498823740?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,"Apple iPad 9th Gen 10.2"" - 64GB - Wifi Only - Very Good",$166.00,$329.00,N/A,https://www.ebay.com/itm/166318925460?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,"Apple iPad 9th Gen - WiFi Only - 64GB - 10.2"" - Good",$145.00,$329.00,N/A,https://www.ebay.com/itm/166317726715?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPhone 12 64GB – Fully Unlocked - VERY GOOD CONDITION - Unlocked,$189.99,$203.99,N/A,https://www.ebay.com/itm/325852789181?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,"1 Year Warranty Dell P29T001 11.6"" Chromebook Celeron 1.1GHz/4GB/32GB (Black)",$37.20,$240.00,N/A,https://www.ebay.com/itm/145586233629?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Good,$581.99,"$1,419.99",N/A,https://www.ebay.com/itm/256652847329?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPad 8 10.2in 32GB - WiFi Only - Good,$100.00,$199.00,N/A,https://www.ebay.com/itm/133977554153?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$321.95,$799.00,N/A,https://www.ebay.com/itm/295504908644?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S21 5G 128GB G991U Unlocked - Very Good,$139.99,$799.99,N/A,https://www.ebay.com/itm/254986400075?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPhone 16 Pro 256GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$725.95,"$1,099.00",N/A,https://www.ebay.com/itm/296803620749?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S22+ 5G SM-S906U1 128GB 256GB Factory Unlocked Excellent,$189.99,"$1,199.99",N/A,https://www.ebay.com/itm/355596780465?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S24 128GB S921U Unlocked - Very Good,$302.99,$799.99,N/A,https://www.ebay.com/itm/256611130330?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Samsung Galaxy S22 5G SM-S901U1F 128GB 256GB Factory Unlocked Excellent,$167.99,$999.99,N/A,https://www.ebay.com/itm/204721986791?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPhone 15 Pro Max 1TB Unlocked AT&T T-Mobile Verizon Very Good Condition,$690.95,"$1,599.95",N/A,https://www.ebay.com/itm/305340357295?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple iPhone 14 Plus 128GB Unlocked - Very Good,$324.95,$899.00,N/A,https://www.ebay.com/itm/365472023806?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,"Apple iPad 7th Gen - WIFI ONLY - 128GB - 10.2"" - Good",$138.00,$249.00,N/A,https://www.ebay.com/itm/133662636548?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,"HP 840 G8 14.0"" Laptop Intel Core i5-1145G7 32GB Memory 512 GB SSD",$287.99,$499.99,N/A,https://www.ebay.com/itm/389108826334?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:05,Apple MacBook Pro 2024 - M4 Pro 14CPU/20GPU 24GB 16.2in - 512GB SSD - Excellent,"$1,699.00","$3,199.00",N/A,https://www.ebay.com/itm/167797496394?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Apple iPhone 14 256GB Unlocked - Excellent,$354.95,$899.00,N/A,https://www.ebay.com/itm/387044697741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Lenovo ThinkPad T14 Gen 1 Laptop AMD Ryzen 5 PRO 4650U 16GB Memory 256 GB SSD AM,$241.99,$369.99,N/A,https://www.ebay.com/itm/297709463505?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Apple iPhone 16 A3081 T-Mobile Only 128GB Black Good,$409.99,N/A,N/A,https://www.ebay.com/itm/176880660923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Apple Watch Series 10 GPS + Cellular 42mm Smartwatch Aluminium Case - Excellent,$259.99,N/A,N/A,https://www.ebay.com/itm/156512158074?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Skullcandy HESH EVO Wireless Over-Ear Headset (Certified Refurbished)-BLACK,$39.99,$104.99,N/A,https://www.ebay.com/itm/265114617809?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Excellent,$441.99,N/A,N/A,https://www.ebay.com/itm/256482045980?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,LG 77 Inch Class C5 Series OLED evo 4K UHD Smart webOS TV 2025,"$2,152.70","$3,296.99",N/A,https://www.ebay.com/itm/326596530847?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,eufy Floodlight Camera E340 Security Camera 3K Dual Camera Color Night Vision,$169.99,$399.99,N/A,https://www.ebay.com/itm/385745478793?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-03 18:16:06,Samsung Galaxy S24 128GB S921U Unlocked - Excellent,$325.99,$799.99,N/A,https://www.ebay.com/itm/256496745168?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 18:16:06,Samsung Galaxy S24+ 256GB S926U Unlocked - Excellent,$418.99,$999.99,N/A,https://www.ebay.com/itm/256602372474?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 18:16:06,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,$279.00,N/A,N/A,https://www.ebay.com/itm/126980765750?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 18:16:06,Apple Unlocked Black iPhone 15 with 61 Inch OLED Display and 256GB Storage,$549.95,N/A,N/A,https://www.ebay.com/itm/376474652613?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-03 18:16:06,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cell-phones
2025-11-03 18:16:06,"15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM! 256GB SSD! Zorin Core Edition!",$147.95,$247.95,N/A,https://www.ebay.com/itm/116511649267?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-03 18:16:06,DELL Latitude Laptop: Intel i5! 16GB RAM! 256GB SSD! Zorin Core Edition!,$139.95,$239.95,N/A,https://www.ebay.com/itm/116659802706?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
